recipe_name,time_preparation(min),calories(kcal),ingredients_list,gluten_free,egg_free,sucrose_fructose_free,low_sodium,lactose_free,recipe_url,recipe_image_url
Lentejas castellanas con jamón y chorizo,60.0,350.0,"['lentejas', 'cebolla', 'jamón serrano en daditos', 'chorizos', 'pan', 'dientes de ajo', 'laurel', 'aceite de oliva', 'pimienta', 'sal']",0,1,0,0,0,https://www.lecturas.com/recetas/lentejas-castellanas-jamon-y-chorizo_8208.html,https://content-recetas.lecturas.com/medio/2019/03/21/lentejas_castellanas_50a0aca8_800x800.jpg
Lentejas con verduras y chorizo,35.0,,"['lentejas rojas', 'cebollas', 'zanahorias', 'calabacín', 'chorizos', 'dientes de ajo', 'perejil', 'laurel', 'aceite de oliva', 'sal']",1,1,0,0,0,https://www.lecturas.com/recetas/lentejas-verduras-y-chorizo_8209.html,https://content-recetas.lecturas.com/medio/2019/03/21/lentejas_con_verduras_y_chorizo_5e9d1b23_800x800.jpg
"Lentejas guisadas con chorizo, morcilla y patata",70.0,385.0,"['lentejas', 'patata', 'chorizos pequeños', 'morcilla', 'costillas de cerdo', 'panceta', 'cebolla', 'tomate', 'dientes de ajo', 'pimiento verde', 'pimentón', 'aceite de oliva', 'laurel', 'sal']",1,1,0,0,0,https://www.lecturas.com/recetas/lentejas-guisadas-chorizo-morcilla-y-patata_8210.html,https://content-recetas.lecturas.com/medio/2019/03/21/lentejas_guisadas_con_patatas_y_morcilla_4e391fdc_800x800.jpg
Guiso de lentejas con arroz y verduras,60.0,211.0,"['lentejas', 'arroz', 'pimientos verdes', 'pimientos rojos', 'pimientos amarillos', 'calabazas', 'zanahorias', 'calabacín pequeño', 'cebolla', 'dientes de ajo', 'laurel', 'pimentón dulce', 'aceite de oliva', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/guiso-lentejas-arroz-y-verduras_6439.html,https://content-recetas.lecturas.com/medio/2019/02/04/paso_a_paso_para_realizar_guiso_de_lentejas_con_arroz_y_verduras_resultado_final_db59a409_800x800.jpg
Curry de garbanzos con sésamo negro,30.0,,"['garbanzos', 'caldo de verduras', 'cebolla mediana', 'diente de ajo', 'comino en polvo', 'cilantro molido', 'cúrcuma', 'tomate carnoso tipo pera', 'garam masala', 'semillas de sésamo negro', 'jengibre fresco rallado', 'limón su zumo', 'espinacas tiernas (opcional)', 'aceite de sésamo cucharada sopera', 'sal']",0,0,0,0,1,https://www.lecturas.com/recetas/curry-garbanzos-sesamo-negro_3636.html,https://content-recetas.lecturas.com/medio/2018/07/19/curry-rojo-de-garbanzos_9dffc7aa_800x800.jpg
Alubias con morcilla,135.0,,"['alubias rojas', 'puerro', 'cebolla', 'diente de ajo', 'sal', 'morcilla', 'chorizo', 'tocino salado', 'aceite de oliva virgen', 'guindilla en vinagre o piparras']",0,0,0,0,0,https://www.lecturas.com/recetas/alubias-morcilla_3684.html,https://content-recetas.lecturas.com/medio/2018/07/19/alubias-con-morcilla_a0fc43dd_800x800.jpg
Estofado de lentejas con arroz,60.0,280.0,"['lentejas', 'arroz redondo', 'pencas de apio', 'zanahorias', 'salsa de tomate', 'dientes de ajo', 'caldo de pollo', 'aceite de oliva', 'tomillo', 'sal']",1,0,0,0,1,https://www.lecturas.com/recetas/estofado-lentejas-arroz_3709.html,https://content-recetas.lecturas.com/medio/2018/07/19/estofado-de-lentejas-con-arroz_8289795e_800x800.jpg
Guiso de alubias rojas con arroz y verduras,45.0,355.0,"['alubias rojas cocidas', 'arroz', 'zanahoria', 'tomate', 'pimiento rojo', 'pimiento verde', 'acelgas', 'diente de ajo', 'puerro', 'perejil', 'caldo de verduras', 'aceite de oliva', 'sal', 'pimienta']",1,0,0,0,0,https://www.lecturas.com/recetas/guiso-alubias-rojas-arroz-y-verduras_3734.html,https://content-recetas.lecturas.com/medio/2018/07/19/guiso-de-alubias-rojas-con-arroz-y-verduras_33c62e9f_800x800.jpg
Lentejas guisadas con setas y alcachofas,75.0,265.0,"['lentejas', 'alcachofas', 'setas de temporada', 'patatas', 'puerro', 'dientes de ajo', 'calabacín', 'cebolla', 'sal', 'pimiento verde', 'perejil', 'aceite de oliva', 'pimienta']",0,0,0,0,0,https://www.lecturas.com/recetas/lentejas-guisadas-setas-y-alcachofas_3857.html,https://content-recetas.lecturas.com/medio/2018/07/19/lentejas-guisadas-con-setas-y-alcachofas_102c3fd9_800x800.jpg
Alubias estofadas con verduras,75.0,295.0,"['alubias rojas', 'fideos', 'laurel', 'pimiento verde', 'perejil', 'cebolla', 'cabeza de ajos', 'penca de apio', 'tomate', 'zanahoria', 'aceite', 'sal', 'jamón serrano en tacos', 'pimentón']",0,0,0,0,1,https://www.lecturas.com/recetas/alubias-estofadas-verduras_3940.html,https://content-recetas.lecturas.com/medio/2018/07/19/alubias-estofadas-con-verduras_13ee06ae_800x800.jpg
Lentejas guisadas con chorizo y arroz basmati,80.0,342.0,"['lentejas', 'cebolla', 'dientes de ajo', 'guindilla opcional', 'chorizos', 'arroz basmati', 'cúrcuma', 'cardamomo granos opcional', 'aceite de oliva', 'cilantro', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/lentejas-guisadas-chorizo-y-arroz-basmati_4007.html,https://content-recetas.lecturas.com/medio/2018/07/19/lentejas-guisadas-con-chorizo-y-arroz-basmati_91082828_800x800.jpg
Puré de lentejas con cebolla confitada,60.0,287.0,"['lentejas', 'cebollas', 'caldo de verduras', 'vinagre reducción de vinagre', 'picatostes', 'aceite de oliva', 'tomillo', 'sal', 'pimienta']",0,0,0,0,0,https://www.lecturas.com/recetas/pure-lentejas-cebolla-confitada_4008.html,https://content-recetas.lecturas.com/medio/2018/07/19/pure-de-lentejas-con-cebolla-confitada_ad2877ba_800x800.jpg
Lentejas con estofado de hortalizas al azafrán,30.0,227.0,"['lentejas', 'zanahorias', 'calabacín', 'berenjena', 'cebolla morada', 'judías verdes', 'tomate', 'azafrán', 'aceite de oliva', 'sal', 'pimienta', 'cilantro', 'diente de ajo', 'comino molino', 'aceite de oliva']",0,0,0,0,0,https://www.lecturas.com/recetas/lentejas-estofado-hortalizas-azafran_4009.html,https://content-recetas.lecturas.com/medio/2018/07/19/lentejas-con-estofado-de-hortalizas-al-azafran_cd2f676b_800x800.jpg
"Salteado de garbanzos, espinacas, beicon y cebolla morada",30.0,,"['garbanzos', 'cebolla morada', 'limones el zumo', 'azúcar', 'beicon en lonchas gruesas', 'dientes de ajo', 'espinacas frescas', 'comino molido', 'piñones', 'aceite de oliva', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/salteado-garbanzos-espinacas-beicon-y-cebolla-morada_4357.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-realizar-salteado-de-garbanzos-espinacas-beicon-y-cebolla-morada-resultado-final_2d320694_800x800.jpg
Lentejas estofadas con chorizo y verduras,60.0,,"['lentejas', 'chorizos', 'patatas', 'zanahoria', 'espinacas', 'tomates', 'cebolla', 'dientes de ajo', 'caldo de verduras', 'pimentón dulce', 'laurel', 'aceite de oliva', 'sal', 'pimienta']",0,0,0,0,0,https://www.lecturas.com/recetas/lentejas-estofadas-chorizo-y-verduras_4362.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-realizar-lentejas-estofadas-con-chorizo-y-verduras-resultado-final_0d4b8566_800x800.jpg
"Fabada asturiana con panceta, chorizo y morcilla",45.0,625.0,"['fabe', 'panceta curada', 'chorizo asturianos', 'morcilla asturiana', 'sal', 'azafrán unas hebras']",0,0,0,0,0,https://www.lecturas.com/recetas/fabada-asturiana-panceta-chorizo-y-morcilla_4603.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-realizar-fabada-asturiana-con-panceta-chorizo-y-morcilla-resultado-final_c4645240_800x800.jpg
Habas a la catalana,35.0,,"['habas tiernas', 'butifarras negras catalana', 'panceta curada', 'cebolletas', 'menta', 'aceite de oliva', 'sal']",1,0,0,0,0,https://www.lecturas.com/recetas/habas-a-catalana_5762.html,https://content-recetas.lecturas.com/medio/2018/11/23/habas_a_la_catalana_bd6d6570_800x800.jpg
Guiso de alubias con almejas,20.0,243.0,"['alubias cocidas', 'almeja', 'diente de ajo', 'cebolla', 'pimiento verde', 'vino blanco', 'caldo de pescado', 'aceite de oliva', 'sal', 'pimienta', 'perejil']",1,0,0,0,1,https://www.lecturas.com/recetas/guiso-alubias-almejas_2523.html,https://content-recetas.lecturas.com/medio/2018/07/19/guiso-de-alubias-con-almejas_fa2bff8d_800x800.jpg
"Timbal de pimiento, atún y alubias",20.0,183.0,"['pimiento del piquillo', 'huevos', 'ventresca de atún en conserva', 'alubias blancas en conserva', 'perejil', 'sal', 'huevo', 'dientes de ajo', 'aceite de girasol', 'clara de huevo', 'limones', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/timbal-pimiento-atun-y-alubias_6240.html,https://content-recetas.lecturas.com/medio/2018/11/23/paso_a_paso_para_realizar_timbal_de_pimiento_atun_y_alubias_resultado_final_75ad9c95_800x800.jpg
Ensalada de lentejas con hortalizas y espinacas,9.0,185.0,"['lentejas pardinas', 'espinacas baby', 'zanahoria', 'cebolla morada', 'pimienta verde', 'mostaza a la antigua', 'aceite de oliva', 'vinagre de jerez', 'pimienta', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/ensalada-lentejas-hortalizas-y-espinacas_6243.html,https://content-recetas.lecturas.com/medio/2018/11/23/paso_a_paso_para_realizar_ensalada_de_lentejas_con_hortalizas_y_espinacas_resultado_final_26b9c658_800x800.jpg
Guiso rápido de fabes en conserva con almejas,25.0,204.0,"['fabe', 'almeja', 'vino blanco', 'cebolleta', 'puerro', 'harina', 'diente de ajo', 'laurel', 'azafrán unas hebras', 'perejil picado', 'aceite de oliva', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/guiso-rapido-fabes-conserva-almejas_6244.html,https://content-recetas.lecturas.com/medio/2018/11/23/aso_a_paso_para_realizar_guiso_rapido_de_fabes_en_conserva_con_almejas_resultado_final_5bc89bbe_800x800.jpg
Salteado de acelgas y garbanzos en conserva,25.0,189.0,"['acelgas en conserva', 'garbanzos cocidos', 'dientes de ajo', 'cebolla grande', 'jamón ibérico en tacos', 'piñones pelados', 'aceite de oliva virgen', 'pimienta', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/salteado-acelgas-y-garbanzos-conserva_6247.html,https://content-recetas.lecturas.com/medio/2018/11/23/paso_a_paso_para_realizar_salteado_de_acelgas_y_garbanzos_en_conserva_resultado_final_0cf2a62a_800x800.jpg
"Garbanzos con grelos, lacón y oreja",45.0,,"['garbanzos', 'puerro', 'diente de ajo', 'grelo', 'oreja de cerdo cocida', 'lacón', 'pasta brick', 'queso tetilla', 'pimentón dulce', 'aceite de oliva', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/garbanzos-grelos-lacon-y-oreja_190.html,https://content-recetas.lecturas.com/medio/2018/07/19/garbanzos-con-grelos-lacon-y-oreja_cad3f879_800x800.jpg
Garbanzos salteados con arroz y pasas,110.0,505.0,"['garbanzos', 'arroz largo', 'uvas pasas de corinto', 'semillas de sésamo', 'cebolla', 'nuez moscada', 'aceite de oliva', 'pimienta negra', 'sal']",1,0,0,0,1,https://www.lecturas.com/recetas/garbanzos-salteados-arroz-y-pasas_263.html,https://content-recetas.lecturas.com/medio/2018/07/19/garbanzos-salteados-con-arroz-y-pasas_07653acd_800x800.jpg
Cazuelita de guisantes con champiñones,50.0,370.0,"['lentejas', 'champiñones', 'arroz', 'guisantes congelados', 'cebolletas', 'pimiento rojo', 'pimiento verde', 'tomillo', 'aceite de oliva', 'pimienta negra', 'sal']",1,0,0,0,1,https://www.lecturas.com/recetas/cazuelita-guisantes-champinones_264.html,https://content-recetas.lecturas.com/medio/2018/07/19/cazuelita-de-guisantes-con-champinones_f193f335_800x800.jpg
Guiso de garbanzos con verduras al curry,45.0,555.0,"['garbanzos', 'pimiento rojo', 'cebolla dulce', 'calabacín', 'zanahoria', 'puerro', 'ciruela pasa deshuesadas', 'curry', 'aceite de oliva', 'sal']",1,0,0,0,1,https://www.lecturas.com/recetas/guiso-garbanzos-verduras-curry_265.html,https://content-recetas.lecturas.com/medio/2018/07/19/guiso-de-garbanzos-con-verduras-al-curry_4760cb1b_800x800.jpg
Judías blancas guisadas,160.0,,"['alubias blancas secas', 'cebolla', 'diente de ajo', 'zanahoria', 'aceite de oliva', 'sal', 'pimienta']",1,0,0,0,1,https://www.lecturas.com/recetas/judias-blancas-guisadas_1898.html,https://content-recetas.lecturas.com/medio/2018/07/19/judias-blancas-guisadas_ebbf4b1e_800x800.jpg
Lentejas con verduras y jamón curado,85.0,,"['lentejas', 'cebolla', 'zanahorias', 'apio', 'hueso de jamón', 'jamón serrano', 'diente de ajo', 'laurel', 'perejil', 'aceite de oliva', 'sal', 'pimienta']",0,0,0,0,0,https://www.lecturas.com/recetas/lentejas-verduras-y-jamon-curado_1925.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-lentejas-con-erduras-y-jamon-curado-resultado-final_fec2ecad_800x800.jpg
Lentejas a la hortelana,75.0,,"['lentejas pardinas', 'calabacín', 'cebolla', 'puerro', 'zanahoria', 'pimiento verde', 'dientes de ajo', 'pimentón', 'laurel', 'guindilla verde encurtida (piparra)', 'sal', 'comino', 'aceite de oliva', 'pimienta']",0,0,0,0,0,https://www.lecturas.com/recetas/lentejas-a-hortelana_2024.html,https://content-recetas.lecturas.com/medio/2018/07/19/lentejas-a-la-hortelana_81539fc5_800x800.jpg
Garbanzos con acelgas al azafrán,35.0,235.0,"['garbanzos cocidos', 'acelgas', 'patatas', 'cebolla', 'tomates', 'pimiento verde', 'zanahorias', 'azafrán en polvo', 'perejil picado', 'sal', 'aceite de oliva', 'pimienta']",0,0,0,0,0,https://www.lecturas.com/recetas/garbanzos-acelgas-azafran_2670.html,https://content-recetas.lecturas.com/medio/2018/07/19/garbanzos-con-acelgas-al-azafran_a3ec3d3d_800x800.jpg
Estofado de lentejas con gambones y alcachofas,40.0,225.0,"['lentejas cocidas', 'gambones', 'perejil', 'puerro', 'alcachofas', 'zanahoria', 'pimiento verde', 'laurel', 'salsa worcester', 'limones', 'salsa de tomate', 'aceite de oliva', 'sal']",1,0,0,0,1,https://www.lecturas.com/recetas/estofado-lentejas-gambones-y-alcachofas_2964.html,https://content-recetas.lecturas.com/medio/2018/07/19/estofado-de-lentejas-con-gambones-y-alcachofas_7eb75f95_800x800.jpg
Lentejas con jamón y calamares,60.0,,"['lentejas', 'cebolla', 'pimiento verde', 'zanahorias', 'calabazas', 'calamares', 'jamón serrano en lonchas', 'perejil seco', 'huevos', 'harina', 'aceite', 'sal', 'tomillo', 'clavo de olor']",0,0,0,0,0,https://www.lecturas.com/recetas/lentejas-jamon-y-calamares_3065.html,https://content-recetas.lecturas.com/medio/2018/07/19/lentejas-con-jamon-y-calamares_bf714340_800x800.jpg
Lentejas con chorizo,60.0,,"['lentejas', 'chorizos', 'cebolla', 'zanahoria mediana', 'patata', 'dientes de ajo', 'pimentón dulce', 'laurel', 'aceite de oliva', 'sal', 'pimienta en grano']",1,0,0,0,0,https://www.lecturas.com/recetas/lentejas-chorizo_3243.html,https://content-recetas.lecturas.com/medio/2018/07/19/lentejas-con-chorizo_a6816fc7_800x800.jpg
Fabada asturiana clásica,140.0,,"['fabes asturianas remojadas', 'chorizos ahumados', 'morcillas asturianas', 'panceta curada', 'hueso de jamón', 'azafrán', 'sal']",1,0,0,0,0,https://www.lecturas.com/recetas/fabada-asturiana-clasica_3244.html,https://content-recetas.lecturas.com/medio/2018/07/19/fabada-asturiana-clasica_e2362854_800x800.jpg
Garbanzos con congrio al ajillo,60.0,,"['congrio', 'garbanzos cocidos', 'diente de ajo', 'puerro', 'zanahoria', 'jamón serrano', 'guindilla', 'limón', 'patata', 'pimentón', 'perejil', 'aceite', 'sal']",1,0,0,0,1,https://www.lecturas.com/recetas/garbanzos-congrio-ajillo_3305.html,https://content-recetas.lecturas.com/medio/2018/07/19/garbanzos-con-congrio-al-ajillo_9fdabc67_800x800.jpg
Lentejas estofadas con picadillo,60.0,,"['lentejas del tipo pardinas', 'zanahorias', 'tomate', 'puerro', 'cebolla', 'calabacines', 'ajo', 'pimentón', 'aceite', 'perejil', 'laurel', 'pimienta', 'sal']",1,0,0,0,1,https://www.lecturas.com/recetas/lentejas-picadillo_3408.html,https://content-recetas.lecturas.com/medio/2018/07/19/lentejas-con-picadillo_534c2af8_800x800.jpg
Empedrado de garbanzos y arroz,170.0,,"['garbanzos', 'arroz', 'tomate', 'ajo tierno', 'cabeza de ajos', 'cebolla', 'pimiento verde', 'patata', 'laurel', 'azafrán', 'pimentón', 'aceite', 'pimienta', 'sal']",1,0,0,0,1,https://www.lecturas.com/recetas/empedrado-garbanzos-y-arroz_3412.html,https://content-recetas.lecturas.com/medio/2018/07/19/empedrado-de-garbanzos-y-arroz_91ab2c39_800x800.jpg
Garbanzos con chorizo y beicon,35.0,307.0,"['garbanzos cocidos', 'chorizos', 'beicon en lonchas', 'pimientos rojos asado en tiras', 'pimiento del padrón unos cuantos', 'aceite', 'sal', 'pimienta', 'perejil']",1,0,0,0,0,https://www.lecturas.com/recetas/garbanzos-chorizo-y-beicon_3570.html,https://content-recetas.lecturas.com/medio/2018/07/19/garbanzos-con-chorizo-y-beicon_5f75e41b_800x800.jpg
Ensalada de garbanzos con espinacas y bacalao,20.0,272.0,"['garbanzos cocidos', 'espinacas baby', 'bacalao desalado cortado en tiras', 'huevos de codorniz', 'aceite', 'sal', 'pimienta roja']",1,0,0,0,0,https://www.lecturas.com/recetas/garbanzos-espinacas-y-bacalao_3571.html,https://content-recetas.lecturas.com/medio/2018/07/19/garbanzos-con-espinacas-y-bacalao_788276a1_800x800.jpg
Garbanzos con tomatitos y atún,20.0,256.0,"['garbanzos cocidos', 'tomate cereza', 'cebolleta', 'atún en conserva en aceite', 'cebollino', 'sal', 'pimienta']",1,0,0,0,0,https://www.lecturas.com/recetas/garbanzos-tomatitos-y-atun_3573.html,https://content-recetas.lecturas.com/medio/2018/07/19/garbanzos-con-tomatitos-y-atun_7e231360_800x800.jpg
Ensalada de garbanzos con atún,15.0,395.0,"['garbanzos cocidos', 'tomates cereza', 'cebolletas', 'mazorca de maíz cocida', 'canónigos', 'atún en conserva en aceite de oliva', 'orégano', 'aceite de oliva', 'vinagre de jerez', 'mostaza', 'pimienta negra', 'sal']",1,0,0,0,1,https://www.lecturas.com/recetas/ensalada-garbanzos-atun_1456.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-de-garbanzos-con-atun_31d2b260_800x800.jpg
Judías blancas con albóndigas de pescado,30.0,,"['judía blanca', 'zanahoria', 'puerro', 'jamón serrano 1 punta', 'pescadilla', 'gamba arroceras', 'huevo', 'orégano', 'queso rallado', 'harina', 'caldo de pollo o de ave', 'cereales', 'aceite de oliva', 'laurel', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/judias-blancas-albondigas-pescado_1469.html,https://content-recetas.lecturas.com/medio/2018/07/19/judias-blancas-con-albondigas-de-pescado_eb18fb8f_800x800.jpg
Estofado de alitas de pollo,35.0,,"['alitas de pollo', 'garbanzos cocidos', 'chalotas', 'pimiento rojo', 'zanahorias', 'vino blanco', 'caldo de pollo o de ave', 'nueces', 'patatas', 'harina', 'tomillo', 'pimentón dulce', 'aceite de oliva', 'pimienta negra', 'sal']",0,0,0,0,1,https://www.lecturas.com/recetas/estofado-alitas-pollo_1472.html,https://content-recetas.lecturas.com/medio/2018/07/19/estofado-de-alitas-de-pollo_f3cdead2_800x800.jpg
Ensalada de lentejas con pollo y manzana,25.0,213.0,"['lentejas cocidas', 'pechuga de pollo', 'cebollino', 'manzana pink lady', 'queso de cabra semicurado', 'alcaparras', 'tomates', 'pipas de girasol peladas', 'salsa de soja', 'aceite de oliva', 'zumo de limón', 'sal']",0,0,0,1,1,https://www.lecturas.com/recetas/ensalada-lentejas-pollo-y-manzana_3601.html,https://content-recetas.lecturas.com/medio/2018/07/19/ensalada-de-lentejas-con-pollo-y-manzana_d28f7958_800x800.jpg
Fajitas rellenas de quinoa y azukis con hortalizas,75.0,,"['tortilla de maíz de maíz y lino', 'quinoa', 'judía azuki', 'alga kombu', 'cebolleta', 'pimiento rojo', 'pimiento verde', 'pimiento amarillo', 'jengibre fresco', 'diente de ajo picado', 'lima su zumo', 'tamari', 'nata de soja', 'cayena en polvo', 'cilantro unas ramitas', 'aceite de oliva virgen', 'sal']",1,0,0,0,0,https://www.lecturas.com/recetas/fajitas-rellenas-quinoa-y-azukis-hortalizas_3687.html,https://content-recetas.lecturas.com/medio/2018/07/19/fajitas-rellenas-de-quinoa-y-azukis-con-hortalizas_00bc2d55_800x800.jpg
